user_id;teaser_id;event_type;timestamp;device_type;country
1022;456;impression;2021-02-10 02:42:00;tablet;US
1023;123;impression;2022-03-19 17:55:10;mobile;US
1024;123;impression;2021-11-22 08:42:12;tablet;US
1025;456;impression;2022-05-15 05:34:16;tablet;FR
1026;123;impression;2022-10-06 13:56:08;tablet;DE
1027;123;impression;2023-07-11 23:38:51;tablet;DE
1028;123;impression;2021-03-29 20:32:36;mobile;FR
1029;789;impression;2022-12-03 16:42:40;tablet;FR
1030;789;share;2022-03-25 09:32:24;tablet;US
1031;123;impression;2022-08-27 03:55:11;tablet;FR
1032;456;impression;2021-11-06 11:56:54;desktop;FR
1033;789;impression;2023-06-09 16:31:03;tablet;US
1034;789;impression;2023-07-23 07:58:58;mobile;US
1035;123;impression;2023-05-02 15:37:37;desktop;FR
1036;789;click;2023-07-18 07:48:53;mobile;US
1037;123;impression;2023-10-30 09:25:57;mobile;FR
1038;789;impression;2022-01-17 18:31:31;mobile;DE
1039;456;impression;2022-10-15 10:57:29;mobile;US
1040;789;impression;2021-12-27 21:45:32;tablet;DE
1041;789;click;2023-11-30 19:27:18;mobile;FR
1042;123;impression;2023-05-06 10:41:41;mobile;FR
1043;123;click;2023-01-01 05:25:39;mobile;FR
1044;789;impression;2021-06-10 06:16:07;desktop;US
1045;456;impression;2023-05-06 14:49:00;tablet;US
1046;789;impression;2021-10-28 10:32:16;tablet;US
1047;123;impression;2022-10-15 07:48:42;desktop;FR
1048;123;impression;2021-07-30 00:43:51;mobile;US
1049;456;impression;2023-03-13 04:18:37;desktop;US
1050;789;click;2022-06-23 20:08:36;mobile;DE
1051;123;impression;2022-03-22 21:38:00;tablet;FR
1052;456;impression;2021-05-13 13:50:22;desktop;DE
1053;456;impression;2021-11-02 23:28:15;desktop;DE
1054;789;impression;2021-03-27 10:00:20;desktop;FR
1055;789;impression;2023-11-29 21:58:20;tablet;FR
1056;456;impression;2022-08-06 08:57:29;tablet;FR
1057;789;click;2023-01-25 01:34:22;mobile;FR
1058;123;impression;2022-05-02 14:48:08;desktop;DE
1059;789;impression;2021-09-15 09:40:25;mobile;FR
1060;123;impression;2022-01-17 20:38:09;desktop;FR
1061;789;impression;2021-01-06 14:49:55;mobile;DE
1062;789;impression;2023-11-02 03:05:44;tablet;DE
1063;789;click;2022-08-21 22:20:37;desktop;FR
1064;123;click;2022-12-10 02:21:36;desktop;FR
1065;123;impression;2023-07-25 03:04:21;tablet;DE
1066;789;impression;2022-12-21 21:32:46;desktop;FR
1067;123;impression;2023-06-24 22:33:58;tablet;FR
1068;123;impression;2021-08-29 17:23:23;tablet;FR
1069;123;impression;2021-06-28 18:33:53;tablet;DE
1070;789;impression;2022-02-08 20:33:55;desktop;FR
1071;789;impression;2022-12-29 17:30:46;tablet;DE
1072;123;impression;2021-05-13 15:07:01;tablet;FR
1073;123;impression;2022-04-01 23:01:29;desktop;US
1074;456;impression;2022-05-28 08:31:46;desktop;US
1075;123;impression;2021-12-06 20:21:56;tablet;FR
1076;123;impression;2022-07-24 12:03:59;mobile;DE
1077;789;impression;2023-07-26 11:36:53;tablet;US
1078;123;impression;2021-05-17 10:24:55;mobile;FR
1079;123;click;2023-03-19 07:48:28;tablet;FR
1080;789;impression;2023-11-17 00:29:06;mobile;DE
1081;456;click;2023-07-28 00:36:11;mobile;DE
1082;456;impression;2023-05-12 11:08:24;mobile;US
1083;456;impression;2022-09-05 12:15:00;tablet;US
1084;789;impression;2021-12-10 15:52:08;mobile;DE
1085;456;impression;2023-01-24 01:14:11;tablet;DE
1086;789;click;2022-05-03 18:30:32;tablet;US
1087;456;impression;2023-08-21 05:13:28;desktop;DE
1088;123;impression;2023-12-19 03:00:30;desktop;US
1089;456;share;2022-02-01 22:13:27;desktop;FR
1090;456;impression;2022-08-20 09:04:00;mobile;US
1091;123;impression;2021-11-11 13:48:00;tablet;FR
1092;123;click;2023-11-22 16:17:43;tablet;DE
1093;789;impression;2021-01-19 13:40:26;mobile;US
1094;123;click;2023-05-07 22:16:04;mobile;FR
1095;456;impression;2021-04-15 01:34:33;desktop;DE
1096;123;impression;2022-06-03 13:27:05;desktop;FR
1097;456;impression;2022-08-09 04:04:39;tablet;DE
1098;123;impression;2022-09-09 19:32:54;tablet;FR
1099;789;impression;2022-10-20 09:28:08;desktop;US
1100;123;impression;2022-03-08 21:00:38;desktop;US
1101;456;impression;2022-04-08 00:51:04;tablet;US
1102;456;impression;2023-10-24 06:53:30;mobile;FR
1103;456;impression;2021-01-20 04:47:01;desktop;US
1104;789;impression;2021-12-07 10:12:00;mobile;US
1105;456;impression;2023-12-28 16:43:18;tablet;FR
1106;789;impression;2021-04-29 14:21:52;tablet;DE
1107;456;click;2021-11-21 21:10:46;mobile;US
1108;789;impression;2022-07-15 23:41:32;desktop;US
1109;789;impression;2021-07-22 12:26:06;desktop;US
1110;789;share;2023-05-30 03:12:22;desktop;US
1111;456;impression;2022-11-24 07:40:46;tablet;FR
1112;123;click;2021-03-10 11:43:14;tablet;FR
1113;789;impression;2022-09-06 08:47:54;desktop;US
1114;789;impression;2022-08-27 18:59:09;tablet;FR
1115;123;impression;2021-12-14 14:58:35;mobile;US
1116;123;impression;2023-07-12 10:05:21;desktop;US
1117;456;click;2023-05-11 07:37:49;desktop;US
1118;123;impression;2022-12-18 07:03:21;desktop;FR
1119;456;impression;2022-02-11 03:19:07;tablet;FR
1120;789;click;2022-01-16 00:30:46;mobile;US
1121;789;impression;2022-12-21 10:17:10;desktop;DE
1122;789;impression;2021-05-04 14:29:29;mobile;FR
1123;789;impression;2022-08-27 11:27:11;desktop;FR
1124;789;impression;2023-05-04 12:54:49;mobile;DE
1125;789;impression;2023-04-18 06:57:27;mobile;DE
1126;789;impression;2023-10-01 06:47:24;tablet;DE
1127;456;impression;2023-03-31 03:11:22;mobile;US
1128;789;impression;2021-09-03 18:28:19;mobile;US
1129;789;impression;2021-09-26 01:56:34;tablet;US
1130;789;impression;2022-11-18 17:55:14;mobile;FR
1131;123;impression;2023-06-12 22:16:00;desktop;US
1132;789;impression;2021-07-21 22:19:34;tablet;US
1133;123;impression;2023-07-24 22:58:21;mobile;US
1134;789;impression;2021-12-28 13:05:52;desktop;FR
1135;123;impression;2023-11-01 11:40:30;desktop;US
1136;789;click;2023-05-19 09:39:03;desktop;US
1137;789;click;2022-09-02 14:25:21;desktop;DE
1138;789;click;2022-03-03 22:39:18;tablet;DE
1139;789;impression;2021-01-31 16:03:02;mobile;FR
1140;456;impression;2022-12-01 18:52:58;tablet;DE
1141;456;impression;2021-02-18 09:55:20;desktop;FR
1142;456;impression;2022-08-03 17:48:15;tablet;US
1143;789;impression;2023-02-06 15:03:22;mobile;US
1144;123;impression;2021-10-03 04:08:45;tablet;FR
1145;456;impression;2023-10-22 17:43:05;tablet;DE
1146;123;impression;2022-04-08 21:27:24;tablet;DE
1147;789;impression;2021-12-24 02:11:29;tablet;US
1148;123;impression;2023-04-13 04:10:18;tablet;FR
1149;789;impression;2023-07-16 11:06:58;mobile;US
1150;123;impression;2022-10-16 18:51:30;desktop;US
1151;456;impression;2023-11-17 09:00:06;desktop;FR
1152;789;impression;2021-11-24 09:56:53;tablet;FR
1153;789;impression;2023-04-28 01:18:53;mobile;US
1154;789;impression;2023-08-01 20:05:09;mobile;US
1155;456;impression;2021-11-05 00:18:22;tablet;FR
1156;123;impression;2022-05-12 20:44:12;mobile;FR
1157;123;impression;2022-12-09 23:16:05;tablet;DE
1158;789;impression;2022-10-20 12:17:51;tablet;US
1159;123;impression;2023-04-07 05:53:09;tablet;FR
1160;789;impression;2022-08-09 20:20:42;desktop;US
1161;789;impression;2023-02-11 15:07:44;desktop;US
1162;456;impression;2021-07-25 18:42:55;mobile;FR
1163;789;click;2021-03-13 07:51:26;desktop;FR
1164;789;click;2023-10-28 07:26:32;tablet;US
1165;456;impression;2021-06-04 01:27:28;tablet;FR
1166;123;impression;2021-09-19 06:58:07;tablet;DE
1167;456;impression;2023-10-05 16:02:09;mobile;DE
1168;456;impression;2023-07-26 01:55:34;mobile;DE
1169;456;impression;2022-10-04 09:06:57;desktop;DE
1170;456;click;2022-09-06 07:41:39;mobile;DE
1171;123;impression;2022-02-18 05:56:34;mobile;DE
1172;123;impression;2021-09-26 12:26:19;desktop;US
1173;123;impression;2021-02-27 02:08:47;tablet;US
1174;789;impression;2023-06-22 05:49:58;desktop;FR
1175;456;impression;2022-05-18 07:49:41;mobile;US
1176;123;impression;2022-12-22 12:26:35;desktop;FR
1177;789;impression;2021-03-27 16:34:27;desktop;DE
1178;123;impression;2022-04-20 14:35:06;mobile;US
1179;456;impression;2023-11-04 10:39:21;mobile;US
1180;789;impression;2022-07-04 01:37:13;tablet;FR
1181;123;impression;2021-01-14 05:57:19;mobile;US
1182;456;impression;2021-06-29 14:37:54;mobile;FR
1183;123;impression;2022-02-24 12:27:48;desktop;DE
1184;789;impression;2022-04-23 13:24:58;mobile;US
1185;456;impression;2023-11-02 14:14:20;mobile;US
1186;123;impression;2022-03-05 20:51:42;tablet;US
1187;456;impression;2021-08-19 05:07:26;mobile;US
1188;456;impression;2023-02-10 04:36:49;tablet;DE
1189;456;impression;2023-02-16 01:51:07;desktop;US
1190;123;impression;2022-01-29 02:03:24;desktop;DE
1191;789;impression;2022-09-29 22:00:43;tablet;FR
1192;456;impression;2022-04-07 19:38:26;tablet;DE
1193;789;impression;2023-05-01 15:06:06;mobile;DE
1194;456;click;2023-07-06 10:38:39;desktop;DE
1195;456;impression;2021-08-06 15:45:05;tablet;US
1196;789;impression;2021-08-31 15:57:57;desktop;US
1197;123;impression;2022-12-27 06:28:54;tablet;FR
1198;789;impression;2022-03-22 14:32:51;desktop;FR
1199;789;share;2021-06-07 01:14:07;mobile;DE
1200;789;impression;2023-07-06 02:50:02;mobile;US
1201;123;impression;2021-10-23 06:12:44;mobile;FR
1202;123;impression;2022-01-22 23:06:38;desktop;FR
1203;789;impression;2021-04-28 06:58:11;tablet;DE
1204;123;impression;2023-12-23 21:34:25;mobile;US
1205;789;impression;2021-08-05 07:46:12;tablet;DE
1206;456;impression;2023-10-10 20:22:19;tablet;FR
1207;456;impression;2022-05-27 03:42:10;desktop;FR
1208;456;impression;2022-05-26 18:12:37;tablet;DE
1209;456;impression;2023-11-14 16:17:38;desktop;DE
1210;789;impression;2021-01-27 02:38:44;mobile;US
1211;789;impression;2021-06-19 14:35:15;desktop;US
1212;123;impression;2023-01-29 05:44:48;mobile;FR
1213;123;impression;2023-03-18 09:11:46;desktop;FR
1214;789;impression;2022-05-27 16:03:50;tablet;DE
1215;789;impression;2023-10-13 20:06:52;desktop;US
1216;123;impression;2023-01-02 23:06:13;tablet;FR
1217;123;impression;2021-01-16 02:17:46;tablet;US
1218;789;impression;2022-04-09 21:48:33;tablet;FR
1219;456;share;2023-04-12 20:21:21;tablet;FR
1220;123;impression;2023-09-03 18:44:57;desktop;US
1221;456;impression;2021-02-28 09:36:04;mobile;DE
1222;789;impression;2021-11-22 06:13:40;tablet;US
1223;789;impression;2021-10-12 21:18:44;desktop;DE
1224;123;impression;2022-10-22 00:42:40;mobile;US
1225;789;impression;2021-09-08 18:58:01;mobile;FR
1226;789;impression;2022-02-06 19:07:08;desktop;FR
1227;789;impression;2021-05-29 19:03:57;mobile;US
1228;123;impression;2021-10-10 16:58:18;desktop;US
1229;123;impression;2023-05-12 22:52:46;mobile;FR
1230;456;click;2023-11-24 04:33:09;tablet;US
1231;456;impression;2021-08-06 06:51:07;mobile;DE
1232;456;impression;2022-08-31 16:57:32;tablet;US
1233;789;impression;2023-04-30 10:36:41;desktop;DE
1234;789;impression;2021-07-08 08:29:28;mobile;US
1235;789;impression;2022-09-07 13:07:31;desktop;FR
1236;123;impression;2022-07-17 15:27:45;desktop;FR
1237;789;impression;2022-07-13 07:04:53;desktop;FR
1238;789;impression;2022-07-24 05:16:45;desktop;DE
1239;456;impression;2022-11-30 08:28:15;mobile;DE
1240;456;impression;2022-08-06 10:30:49;desktop;DE
1241;456;click;2021-10-27 05:07:55;tablet;DE
1242;789;impression;2022-06-27 22:37:13;desktop;FR
1243;789;impression;2021-08-01 10:34:01;mobile;DE
1244;456;impression;2022-08-01 22:57:51;mobile;FR
1245;123;impression;2022-08-08 08:56:23;mobile;US
1246;123;impression;2023-08-20 23:59:10;mobile;US
1247;123;impression;2022-11-22 23:34:58;mobile;DE
1248;123;impression;2021-05-18 06:37:59;mobile;DE
1249;456;impression;2022-03-12 19:11:35;desktop;US
1250;789;impression;2022-05-14 07:35:38;tablet;FR
1251;789;click;2022-11-13 21:16:16;desktop;FR
1252;456;click;2022-11-25 21:10:15;tablet;FR
1253;789;click;2022-12-24 15:04:46;mobile;DE
1254;456;impression;2022-11-06 11:53:27;tablet;US
1255;123;impression;2021-07-25 05:45:04;mobile;DE
1256;789;impression;2022-01-23 14:05:16;mobile;DE
1257;789;impression;2022-05-22 03:26:09;tablet;US
1258;456;impression;2022-08-20 20:30:12;desktop;FR
1259;456;impression;2021-02-02 12:14:50;tablet;US
1260;789;click;2021-05-22 11:29:28;mobile;DE
1261;456;impression;2022-04-25 06:50:42;desktop;US
1262;456;impression;2022-09-13 18:39:15;mobile;FR
1263;123;impression;2022-05-23 16:33:07;mobile;DE
1264;789;impression;2021-10-12 21:51:17;desktop;FR
1265;456;impression;2023-04-22 16:09:22;tablet;DE
1266;123;impression;2022-08-18 09:47:33;tablet;FR
1267;456;impression;2022-09-07 04:32:42;mobile;DE
1268;123;impression;2021-11-28 10:24:49;mobile;US
1269;123;click;2022-07-20 17:45:01;mobile;US
1270;456;share;2021-11-22 08:15:21;desktop;FR
1271;789;impression;2023-06-10 07:06:52;mobile;US
1272;789;impression;2023-01-20 02:23:58;desktop;US
1273;789;impression;2023-04-22 13:07:04;mobile;US
1274;456;impression;2022-07-26 19:31:38;mobile;FR
1275;789;impression;2021-10-22 20:28:41;desktop;DE
1276;123;impression;2021-02-18 20:58:13;tablet;DE
1277;456;impression;2023-12-24 21:13:03;desktop;DE
1278;789;impression;2022-02-14 01:07:52;desktop;DE
1279;123;impression;2023-02-21 23:58:31;mobile;FR
1280;456;impression;2021-01-17 15:05:47;mobile;DE
1281;789;impression;2023-08-19 20:50:56;desktop;FR
1282;456;click;2022-12-18 02:36:18;desktop;US
1283;123;impression;2021-12-08 05:02:58;mobile;US
1284;789;impression;2023-12-15 18:03:50;desktop;US
1285;789;impression;2021-09-25 16:00:31;mobile;FR
1286;789;impression;2021-11-30 17:25:02;tablet;US
1287;123;impression;2021-12-30 05:38:16;desktop;US
1288;789;impression;2022-12-06 04:50:21;mobile;DE
1289;123;click;2023-11-01 18:20:53;mobile;DE
1290;123;impression;2022-03-17 14:02:51;mobile;DE
1291;456;share;2023-01-13 13:02:34;desktop;FR
1292;123;impression;2022-04-26 15:04:13;tablet;FR
1293;789;impression;2023-10-23 19:21:30;mobile;US
1294;789;impression;2021-05-27 13:45:51;mobile;US
1295;123;click;2021-02-12 17:13:32;desktop;FR
1296;456;impression;2022-07-09 14:34:57;tablet;US
1297;789;impression;2021-07-15 18:28:09;desktop;DE
1298;789;impression;2022-06-13 01:33:23;desktop;DE
1299;789;impression;2022-04-25 23:24:35;tablet;DE
1300;456;impression;2023-09-14 12:51:55;tablet;FR
1301;789;impression;2022-11-05 07:44:58;tablet;DE
1302;789;impression;2022-11-01 16:36:47;mobile;DE
1303;456;click;2022-06-20 12:24:14;desktop;DE
1304;789;impression;2023-12-06 06:29:05;desktop;FR
1305;789;impression;2023-03-23 02:41:44;mobile;DE
1306;123;impression;2023-11-26 04:18:53;mobile;US
1307;123;impression;2021-02-26 14:49:52;mobile;FR
1308;789;click;2021-01-27 20:11:41;mobile;DE
1309;123;impression;2022-03-01 02:39:48;tablet;FR
1310;123;click;2022-11-23 18:28:33;desktop;FR
1311;789;impression;2022-06-13 04:46:55;mobile;FR
1312;123;click;2022-05-03 19:55:36;mobile;US
1313;789;impression;2021-10-04 12:30:34;desktop;DE
1314;123;impression;2023-02-05 06:32:44;tablet;FR
1315;789;impression;2023-10-08 21:10:47;tablet;US
1316;123;impression;2023-01-29 11:35:29;desktop;FR
1317;456;click;2022-04-22 20:37:49;mobile;FR
1318;456;impression;2022-10-22 14:55:17;tablet;US
1319;456;click;2022-08-19 20:42:53;tablet;DE
1320;789;click;2022-04-20 14:18:44;mobile;US
1321;456;impression;2022-08-07 06:08:58;desktop;FR
1322;123;impression;2021-07-23 17:08:51;tablet;US
1323;123;impression;2022-02-13 14:11:03;tablet;DE
1324;456;impression;2021-06-01 04:55:01;desktop;FR
1325;456;impression;2021-10-02 18:23:43;mobile;FR
1326;456;impression;2021-08-22 18:45:12;mobile;DE
1327;123;impression;2023-01-13 16:28:45;tablet;FR
1328;123;impression;2021-08-16 14:39:33;mobile;FR
1329;789;impression;2021-08-22 09:05:19;tablet;DE
1330;456;click;2021-06-02 16:19:39;desktop;US
1331;789;impression;2022-11-27 18:45:38;mobile;FR
1332;123;impression;2022-06-13 00:29:47;tablet;FR
1333;789;impression;2023-11-18 00:50:20;desktop;FR
1334;789;impression;2021-01-17 05:13:56;mobile;US
1335;123;click;2022-12-09 12:54:16;tablet;FR
1336;456;impression;2023-10-18 12:37:14;desktop;US
1337;123;impression;2023-05-27 05:47:45;desktop;DE
1338;789;impression;2022-10-27 22:28:49;mobile;FR
1339;789;impression;2022-04-02 01:28:28;desktop;US
1340;789;impression;2021-10-04 04:04:08;mobile;FR
1341;456;share;2022-06-30 16:16:34;mobile;DE
1342;789;impression;2023-01-12 04:00:10;mobile;DE
1343;123;impression;2021-02-16 11:33:20;mobile;FR
1344;456;click;2021-10-26 05:22:23;desktop;DE
1345;123;impression;2022-02-15 00:49:53;desktop;US
1346;456;impression;2022-09-02 22:24:10;mobile;DE
1347;123;click;2021-07-19 03:41:12;desktop;DE
1348;123;impression;2022-12-30 17:14:44;tablet;DE
1349;789;impression;2021-10-02 11:27:40;desktop;FR
1350;789;impression;2021-12-28 08:53:45;mobile;FR
1351;456;impression;2023-03-06 23:44:21;desktop;US
1352;456;impression;2022-03-06 06:08:15;mobile;FR
1353;456;impression;2022-04-30 08:46:12;tablet;FR
1354;789;impression;2021-02-27 23:51:04;desktop;US
1355;123;impression;2023-01-01 19:41:58;tablet;DE
1356;789;impression;2023-01-21 05:01:03;desktop;FR
1357;123;click;2021-07-11 05:12:37;desktop;FR
1358;456;impression;2022-12-01 07:34:46;mobile;DE
1359;123;impression;2022-07-02 13:05:37;desktop;DE
1360;456;impression;2022-07-24 08:14:19;desktop;DE
1361;123;impression;2023-08-22 17:15:37;tablet;FR
1362;456;click;2023-10-02 05:01:53;tablet;FR
1363;789;impression;2022-12-17 23:46:05;mobile;FR
1364;123;impression;2021-11-28 10:38:04;tablet;FR
1365;789;click;2022-05-18 11:14:55;desktop;FR
1366;456;impression;2021-08-04 00:29:10;desktop;US
1367;456;impression;2021-03-14 04:55:41;desktop;DE
1368;456;impression;2021-03-04 05:46:44;mobile;FR
1369;456;impression;2023-03-13 15:18:19;tablet;US
1370;456;impression;2021-03-01 05:46:57;tablet;FR
1371;789;impression;2023-05-01 05:02:01;mobile;FR
1372;123;impression;2023-09-15 12:26:14;desktop;DE
1373;123;impression;2021-01-25 21:59:58;mobile;FR
1374;789;impression;2023-08-20 18:57:07;desktop;US
1375;789;share;2021-07-08 12:08:59;tablet;US
1376;123;impression;2022-10-06 00:37:14;desktop;US
1377;789;impression;2021-03-08 21:35:14;desktop;DE
1378;456;impression;2023-09-28 23:20:55;mobile;FR
1379;456;click;2021-08-30 16:45:58;mobile;DE
1380;456;impression;2023-08-20 06:39:08;desktop;DE
1381;789;impression;2023-04-29 15:29:37;tablet;US
1382;789;impression;2023-03-19 02:24:04;tablet;FR
1383;456;share;2023-02-02 06:22:51;mobile;US
1384;123;click;2023-10-18 03:53:44;desktop;FR
1385;789;click;2023-06-06 02:34:10;mobile;FR
1386;789;impression;2021-06-22 13:49:31;desktop;US
1387;789;impression;2023-03-27 04:37:33;mobile;FR
1388;123;impression;2022-09-02 13:18:00;mobile;US
1389;123;impression;2023-11-26 14:30:11;mobile;DE
1390;123;impression;2021-03-01 06:52:30;desktop;FR
1391;456;impression;2021-06-11 08:19:19;tablet;FR
1392;123;impression;2023-01-13 11:24:44;mobile;US
1393;789;impression;2021-06-28 03:23:59;desktop;FR
1394;789;click;2023-04-20 02:20:03;desktop;DE
1395;789;impression;2023-04-22 12:26:47;desktop;FR
1396;789;click;2022-04-09 01:04:26;tablet;FR
1397;123;impression;2021-03-24 17:57:30;tablet;US
1398;789;impression;2021-03-28 22:29:08;desktop;DE
1399;123;click;2022-05-22 06:44:44;tablet;FR
1400;123;click;2021-09-20 19:39:12;tablet;DE
1401;789;impression;2021-08-16 07:14:11;mobile;DE
1402;789;impression;2021-05-02 00:02:49;desktop;US
1403;123;impression;2023-10-10 00:08:12;desktop;US
1404;123;impression;2022-02-02 12:47:03;mobile;US
1405;789;impression;2023-07-14 12:49:56;desktop;DE
1406;123;impression;2021-08-27 20:44:32;mobile;DE
1407;789;impression;2023-08-06 04:37:11;mobile;FR
1408;789;impression;2022-05-07 01:05:17;desktop;FR
1409;456;click;2023-05-16 01:00:26;desktop;DE
1410;789;impression;2021-04-12 18:05:48;desktop;DE
1411;789;impression;2023-01-07 13:30:51;mobile;FR
1412;456;impression;2021-07-30 04:54:19;mobile;FR
1413;123;impression;2022-02-04 14:53:47;desktop;US
1414;789;impression;2021-11-30 02:46:42;desktop;FR
1415;123;impression;2021-02-22 09:39:31;tablet;US
1416;123;click;2021-12-24 08:01:03;desktop;FR
1417;123;click;2023-06-02 12:08:56;desktop;DE
1418;123;impression;2023-03-31 16:20:59;desktop;DE
1419;123;impression;2021-07-02 14:27:42;tablet;DE
1420;789;impression;2021-04-27 19:10:29;mobile;FR
1421;456;impression;2022-05-22 07:28:54;desktop;US
1422;789;impression;2021-12-31 14:37:07;tablet;US
1423;123;impression;2021-12-23 05:42:48;tablet;US
1424;123;impression;2021-10-04 14:05:57;tablet;FR
1425;123;click;2022-05-26 00:46:56;tablet;DE
1426;123;impression;2023-10-24 18:03:53;tablet;FR
1427;789;impression;2021-12-26 16:13:28;desktop;US
1428;456;impression;2021-09-11 11:40:48;tablet;US
1429;789;impression;2023-02-26 23:24:40;desktop;DE
1430;456;impression;2021-03-10 10:26:59;mobile;FR
1431;789;impression;2021-07-30 06:23:14;mobile;DE
1432;456;impression;2023-09-11 14:27:10;desktop;FR
1433;789;impression;2022-06-26 21:44:43;desktop;US
1434;789;impression;2023-02-06 02:20:04;desktop;FR
1435;789;impression;2023-07-16 02:59:29;desktop;US
1436;456;click;2021-09-24 10:43:17;tablet;FR
1437;456;click;2022-08-25 10:45:21;desktop;FR
1438;456;impression;2022-11-29 03:17:24;mobile;FR
1439;123;click;2022-03-16 09:35:46;mobile;DE
1440;123;click;2021-03-07 09:08:38;mobile;DE
1441;789;click;2023-10-01 10:35:25;tablet;DE
1442;123;click;2021-06-03 15:07:54;tablet;FR
1443;123;impression;2023-02-20 20:15:42;desktop;US
1444;789;impression;2022-07-06 02:41:13;desktop;FR
1445;789;click;2023-06-25 09:31:13;desktop;FR
1446;123;impression;2022-01-13 15:43:14;tablet;FR
1447;789;impression;2021-12-14 10:23:01;desktop;FR
1448;123;impression;2023-11-10 08:48:04;tablet;DE
1449;456;impression;2023-02-11 22:09:15;desktop;US
1450;123;impression;2022-12-08 21:31:35;mobile;US
1451;123;impression;2022-02-01 01:36:44;tablet;US
1452;456;impression;2021-02-21 10:15:54;tablet;FR
1453;789;impression;2021-04-14 11:27:39;desktop;US
1454;789;impression;2022-07-08 01:41:51;mobile;US
1455;456;impression;2021-03-06 06:51:32;desktop;DE
1456;123;impression;2021-07-04 11:48:56;desktop;FR
1457;456;click;2023-06-07 17:17:11;tablet;US
1458;123;impression;2022-01-01 03:14:24;mobile;DE
1459;789;impression;2021-10-16 08:37:39;mobile;US
1460;789;impression;2023-04-24 09:05:13;desktop;US
1461;123;impression;2022-08-30 09:55:54;mobile;FR
1462;789;click;2023-08-03 20:03:51;mobile;US
1463;789;impression;2023-07-02 10:03:41;tablet;US
1464;456;impression;2023-02-15 07:41:43;desktop;US
1465;456;impression;2023-10-16 19:28:06;mobile;FR
1466;456;impression;2023-05-26 17:30:32;mobile;DE
1467;789;impression;2022-11-30 20:23:11;mobile;US
1468;123;click;2021-06-05 02:25:48;mobile;FR
1469;123;impression;2021-12-03 13:41:20;mobile;US
1470;123;impression;2023-05-23 10:12:38;tablet;US
1471;789;impression;2023-08-03 19:04:12;tablet;US
1472;789;impression;2021-02-10 03:24:35;mobile;FR
1473;456;impression;2022-12-24 01:24:12;mobile;US
1474;789;click;2023-10-31 23:34:46;desktop;US
1475;789;impression;2022-03-23 01:48:29;tablet;US
1476;789;click;2021-08-26 23:57:27;tablet;DE
1477;789;impression;2022-02-25 17:47:15;tablet;US
1478;789;impression;2021-01-23 12:29:37;mobile;DE
1479;789;impression;2022-05-03 05:19:08;desktop;DE
1480;789;impression;2022-09-25 14:24:58;tablet;US
1481;789;impression;2021-11-19 12:28:03;mobile;FR
1482;456;impression;2021-08-14 00:55:02;tablet;DE
1483;123;impression;2023-10-11 22:24:12;desktop;FR
1484;456;impression;2023-03-07 07:22:29;tablet;US
1485;123;impression;2022-08-16 20:37:40;tablet;FR
1486;123;impression;2021-10-19 01:13:51;tablet;DE
1487;789;impression;2023-07-31 11:34:58;mobile;FR
1488;789;click;2021-04-19 02:50:05;desktop;US
1489;123;impression;2022-02-28 00:06:16;desktop;DE
1490;123;impression;2022-03-07 04:29:04;tablet;US
1491;123;impression;2022-05-22 10:06:39;mobile;FR
1492;123;impression;2022-06-15 20:53:06;tablet;FR
1493;123;impression;2021-12-19 21:50:04;tablet;FR
1494;789;impression;2023-09-21 19:14:37;desktop;DE
1495;123;impression;2023-02-25 19:36:06;tablet;US
1496;123;impression;2022-02-25 08:24:56;tablet;FR
1497;456;impression;2021-09-21 13:19:38;desktop;DE
1498;123;impression;2023-10-01 04:40:00;mobile;DE
1499;123;impression;2023-11-28 13:57:44;tablet;FR
1500;123;click;2022-05-08 04:35:14;tablet;DE
1501;789;impression;2022-11-08 03:14:37;mobile;US
1502;456;impression;2023-06-03 06:40:05;tablet;US
1503;789;impression;2022-09-29 10:26:07;tablet;US
1504;789;impression;2021-11-20 18:07:09;mobile;US
1505;456;impression;2023-03-28 14:26:47;desktop;US
1506;789;impression;2021-06-29 19:40:39;mobile;US
1507;456;impression;2021-03-12 20:45:02;tablet;FR
1508;123;impression;2023-01-31 07:53:20;mobile;FR
1509;789;impression;2021-10-23 02:59:23;desktop;US
1510;456;impression;2021-08-18 02:17:06;desktop;US
1511;123;impression;2021-03-20 23:26:49;desktop;US
1512;789;impression;2022-08-07 19:03:01;tablet;DE
1513;123;impression;2021-11-05 04:06:42;desktop;FR
1514;456;impression;2021-01-13 23:01:47;tablet;FR
1515;123;impression;2023-11-04 09:31:24;mobile;US
1516;789;impression;2021-10-20 11:22:45;desktop;US
1517;123;impression;2022-06-08 22:34:22;desktop;US
1518;123;impression;2022-08-18 02:54:31;mobile;US
1519;789;impression;2022-10-01 07:33:51;desktop;DE
1520;789;impression;2023-08-19 20:25:31;desktop;FR
1521;123;click;2021-10-21 19:48:29;desktop;DE
1522;789;impression;2021-04-14 18:12:21;mobile;US
1523;456;impression;2023-03-20 10:44:01;mobile;US
1524;123;impression;2021-06-23 12:33:47;mobile;DE
1525;123;impression;2023-01-29 14:11:58;desktop;US
1526;789;click;2022-09-26 07:59:51;tablet;DE
1527;123;impression;2021-05-21 01:20:03;tablet;US
1528;456;impression;2023-11-25 00:33:50;desktop;FR
1529;789;impression;2022-01-01 03:54:52;tablet;US
